lambdacoll,Tcoll,lambda22deg,T22deg,lambda3deg,T3deg
654.4311535,8.18e-08,654.4311535,0.0532,654.4311535,2.0474e-07
654.4380546,8.33e-08,654.4380546,0.0529,654.4380546,2.0952e-07
654.4449556,8.49e-08,654.4449556,0.0525,654.4449556,2.1442e-07
654.4518567,8.66e-08,654.4518567,0.0521,654.4518567,2.1946e-07
654.4587578,8.82e-08,654.4587578,0.0517,654.4587578,2.2463e-07
654.4656589,8.99e-08,654.4656589,0.0513,654.4656589,2.2993e-07
654.47256,9.16e-08,654.47256,0.0508,654.47256,2.3539e-07
654.4794611,9.34e-08,654.4794611,0.0503,654.4794611,2.4099e-07
654.4863621,9.52e-08,654.4863621,0.0499,654.4863621,2.4674e-07
654.4932632,9.71e-08,654.4932632,0.0495,654.4932632,2.5265e-07
654.5001643,9.89e-08,654.5001643,0.0491,654.5001643,2.5872e-07
654.5070654,1.01e-07,654.5070654,0.0487,654.5070654,2.6496e-07
654.5139665,1.03e-07,654.5139665,0.0484,654.5139665,2.7137e-07
654.5208676,1.05e-07,654.5208676,0.0481,654.5208676,2.7795e-07
654.5277686,1.07e-07,654.5277686,0.0479,654.5277686,2.8472e-07
654.5346697,1.09e-07,654.5346697,0.0478,654.5346697,2.9168e-07
654.5415708,1.11e-07,654.5415708,0.0477,654.5415708,2.9884e-07
654.5484719,1.13e-07,654.5484719,0.0476,654.5484719,3.0619e-07
654.555373,1.16e-07,654.555373,0.0476,654.555373,3.1375e-07
654.5622741,1.18e-07,654.5622741,0.0477,654.5622741,3.2153e-07
654.5691752,1.2e-07,654.5691752,0.0478,654.5691752,3.2952e-07
654.5760762,1.23e-07,654.5760762,0.048,654.5760762,3.3774e-07
654.5829773,1.25e-07,654.5829773,0.0482,654.5829773,3.462e-07
654.5898784,1.28e-07,654.5898784,0.0485,654.5898784,3.549e-07
654.5967795,1.3e-07,654.5967795,0.0488,654.5967795,3.6385e-07
654.6036806,1.33e-07,654.6036806,0.0492,654.6036806,3.7305e-07
654.6105817,1.36e-07,654.6105817,0.0495,654.6105817,3.8253e-07
654.6174827,1.38e-07,654.6174827,0.05,654.6174827,3.9228e-07
654.6243838,1.41e-07,654.6243838,0.0504,654.6243838,4.0231e-07
654.6312849,1.44e-07,654.6312849,0.0508,654.6312849,4.1264e-07
654.638186,1.47e-07,654.638186,0.0513,654.638186,4.2327e-07
654.6450871,1.5e-07,654.6450871,0.0518,654.6450871,4.3421e-07
654.6519882,1.53e-07,654.6519882,0.0522,654.6519882,4.4548e-07
654.6588893,1.56e-07,654.6588893,0.0527,654.6588893,4.5708e-07
654.6657903,1.59e-07,654.6657903,0.0531,654.6657903,4.6903e-07
654.6726914,1.63e-07,654.6726914,0.0536,654.6726914,4.8133e-07
654.6795925,1.66e-07,654.6795925,0.054,654.6795925,4.9401e-07
654.6864936,1.7e-07,654.6864936,0.0543,654.6864936,5.0706e-07
654.6933947,1.73e-07,654.6933947,0.0546,654.6933947,5.2051e-07
654.7002958,1.77e-07,654.7002958,0.0549,654.7002958,5.3437e-07
654.7071968,1.8e-07,654.7071968,0.0551,654.7071968,5.4866e-07
654.7140979,1.84e-07,654.7140979,0.0552,654.7140979,5.6337e-07
654.720999,1.88e-07,654.720999,0.0553,654.720999,5.7855e-07
654.7279001,1.92e-07,654.7279001,0.0552,654.7279001,5.9418e-07
654.7348012,1.96e-07,654.7348012,0.0551,654.7348012,6.1031e-07
654.7417023,2e-07,654.7417023,0.0549,654.7417023,6.2693e-07
654.7486034,2.05e-07,654.7486034,0.0547,654.7486034,6.4407e-07
654.7555044,2.09e-07,654.7555044,0.0544,654.7555044,6.6175e-07
654.7624055,2.13e-07,654.7624055,0.054,654.7624055,6.7999e-07
654.7693066,2.18e-07,654.7693066,0.0536,654.7693066,6.9879e-07
654.7762077,2.23e-07,654.7762077,0.0532,654.7762077,7.182e-07
654.7831088,2.27e-07,654.7831088,0.0527,654.7831088,7.3822e-07
654.7900099,2.32e-07,654.7900099,0.0522,654.7900099,7.5888e-07
654.7969109,2.37e-07,654.7969109,0.0517,654.7969109,7.8021e-07
654.803812,2.43e-07,654.803812,0.0513,654.803812,8.0222e-07
654.8107131,2.48e-07,654.8107131,0.0509,654.8107131,8.2494e-07
654.8176142,2.53e-07,654.8176142,0.0505,654.8176142,8.484e-07
654.8245153,2.59e-07,654.8245153,0.0501,654.8245153,8.7262e-07
654.8314164,2.65e-07,654.8314164,0.0498,654.8314164,8.9763e-07
654.8383174,2.7e-07,654.8383174,0.0496,654.8383174,9.2347e-07
654.8452185,2.76e-07,654.8452185,0.0494,654.8452185,9.5016e-07
654.8521196,2.83e-07,654.8521196,0.0492,654.8521196,9.7773e-07
654.8590207,2.89e-07,654.8590207,0.0492,654.8590207,1.00622e-06
654.8659218,2.95e-07,654.8659218,0.0491,654.8659218,1.03566e-06
654.8728229,3.02e-07,654.8728229,0.0492,654.8728229,1.06608e-06
654.879724,3.09e-07,654.879724,0.0493,654.879724,1.09753e-06
654.886625,3.16e-07,654.886625,0.0495,654.886625,1.13005e-06
654.8935261,3.23e-07,654.8935261,0.0497,654.8935261,1.16366e-06
654.9004272,3.3e-07,654.9004272,0.05,654.9004272,1.19843e-06
654.9073283,3.38e-07,654.9073283,0.0503,654.9073283,1.23438e-06
654.9142294,3.45e-07,654.9142294,0.0506,654.9142294,1.27157e-06
654.9211305,3.53e-07,654.9211305,0.051,654.9211305,1.31004e-06
654.9280315,3.61e-07,654.9280315,0.0514,654.9280315,1.34985e-06
654.9349326,3.7e-07,654.9349326,0.0519,654.9349326,1.39104e-06
654.9418337,3.78e-07,654.9418337,0.0523,654.9418337,1.43368e-06
654.9487348,3.87e-07,654.9487348,0.0528,654.9487348,1.47781e-06
654.9556359,3.96e-07,654.9556359,0.0533,654.9556359,1.5235e-06
654.962537,4.05e-07,654.962537,0.0537,654.962537,1.57081e-06
654.9694381,4.14e-07,654.9694381,0.0542,654.9694381,1.6198e-06
654.9763391,4.24e-07,654.9763391,0.0547,654.9763391,1.67055e-06
654.9832402,4.34e-07,654.9832402,0.0551,654.9832402,1.72312e-06
654.9901413,4.44e-07,654.9901413,0.0555,654.9901413,1.77758e-06
654.9970424,4.55e-07,654.9970424,0.0558,654.9970424,1.83402e-06
655.0039435,4.65e-07,655.0039435,0.0561,655.0039435,1.89252e-06
655.0108446,4.76e-07,655.0108446,0.0563,655.0108446,1.95315e-06
655.0177456,4.88e-07,655.0177456,0.0565,655.0177456,2.01601e-06
655.0246467,4.99e-07,655.0246467,0.0566,655.0246467,2.08119e-06
655.0315478,5.11e-07,655.0315478,0.0566,655.0315478,2.14879e-06
655.0384489,5.24e-07,655.0384489,0.0566,655.0384489,2.21891e-06
655.04535,5.36e-07,655.04535,0.0565,655.04535,2.29165e-06
655.0522511,5.49e-07,655.0522511,0.0563,655.0522511,2.36713e-06
655.0591522,5.63e-07,655.0591522,0.056,655.0591522,2.44546e-06
655.0660532,5.76e-07,655.0660532,0.0557,655.0660532,2.52676e-06
655.0729543,5.9e-07,655.0729543,0.0553,655.0729543,2.61116e-06
655.0798554,6.05e-07,655.0798554,0.0549,655.0798554,2.6988e-06
655.0867565,6.19e-07,655.0867565,0.0545,655.0867565,2.78981e-06
655.0936576,6.35e-07,655.0936576,0.054,655.0936576,2.88435e-06
655.1005587,6.5e-07,655.1005587,0.0536,655.1005587,2.98256e-06
655.1074597,6.66e-07,655.1074597,0.0531,655.1074597,3.08461e-06
655.1143608,6.83e-07,655.1143608,0.0527,655.1143608,3.19066e-06
655.1212619,7e-07,655.1212619,0.0523,655.1212619,3.3009e-06
655.128163,7.18e-07,655.128163,0.052,655.128163,3.41551e-06
655.1350641,7.35e-07,655.1350641,0.0516,655.1350641,3.53469e-06
655.1419652,7.54e-07,655.1419652,0.0514,655.1419652,3.65864e-06
655.1488663,7.73e-07,655.1488663,0.0512,655.1488663,3.78758e-06
655.1557673,7.93e-07,655.1557673,0.051,655.1557673,3.92174e-06
655.1626684,8.13e-07,655.1626684,0.051,655.1626684,4.06135e-06
655.1695695,8.33e-07,655.1695695,0.0509,655.1695695,4.20667e-06
655.1764706,8.55e-07,655.1764706,0.051,655.1764706,4.35796e-06
655.1833717,8.76e-07,655.1833717,0.0511,655.1833717,4.5155e-06
655.1902728,8.99e-07,655.1902728,0.0513,655.1902728,4.67957e-06
655.1971738,9.22e-07,655.1971738,0.0515,655.1971738,4.85049e-06
655.2040749,9.46e-07,655.2040749,0.0518,655.2040749,5.02858e-06
655.210976,9.71e-07,655.210976,0.0521,655.210976,5.21418e-06
655.2178771,9.96e-07,655.2178771,0.0524,655.2178771,5.40764e-06
655.2247782,1.02e-06,655.2247782,0.0528,655.2247782,5.60935e-06
655.2316793,1.05e-06,655.2316793,0.0532,655.2316793,5.8197e-06
655.2385803,1.08e-06,655.2385803,0.0537,655.2385803,6.03912e-06
655.2454814,1.1e-06,655.2454814,0.0541,655.2454814,6.26803e-06
655.2523825,1.13e-06,655.2523825,0.0546,655.2523825,6.50691e-06
655.2592836,1.16e-06,655.2592836,0.055,655.2592836,6.75625e-06
655.2661847,1.19e-06,655.2661847,0.0555,655.2661847,7.01657e-06
655.2730858,1.23e-06,655.2730858,0.0559,655.2730858,7.28842e-06
655.2799869,1.26e-06,655.2799869,0.0563,655.2799869,7.57236e-06
655.2868879,1.29e-06,655.2868879,0.0567,655.2868879,7.86902e-06
655.293789,1.33e-06,655.293789,0.057,655.293789,8.17903e-06
655.3006901,1.36e-06,655.3006901,0.0573,655.3006901,8.50308e-06
655.3075912,1.4e-06,655.3075912,0.0576,655.3075912,8.84188e-06
655.3144923,1.44e-06,655.3144923,0.0577,655.3144923,9.1962e-06
655.3213934,1.48e-06,655.3213934,0.0578,655.3213934,9.56683e-06
655.3282944,1.52e-06,655.3282944,0.0579,655.3282944,9.95464e-06
655.3351955,1.56e-06,655.3351955,0.0579,655.3351955,1.03605e-05
655.3420966,1.6e-06,655.3420966,0.0578,655.3420966,1.07854e-05
655.3489977,1.65e-06,655.3489977,0.0577,655.3489977,1.12304e-05
655.3558988,1.7e-06,655.3558988,0.0575,655.3558988,1.16964e-05
655.3627999,1.74e-06,655.3627999,0.0572,655.3627999,1.21847e-05
655.369701,1.79e-06,655.369701,0.0569,655.369701,1.26964e-05
655.376602,1.84e-06,655.376602,0.0566,655.376602,1.32328e-05
655.3835031,1.89e-06,655.3835031,0.0562,655.3835031,1.37953e-05
655.3904042,1.95e-06,655.3904042,0.0558,655.3904042,1.43853e-05
655.3973053,2e-06,655.3973053,0.0554,655.3973053,1.50043e-05
655.4042064,2.06e-06,655.4042064,0.055,655.4042064,1.5654e-05
655.4111075,2.12e-06,655.4111075,0.0546,655.4111075,1.6336e-05
655.4180085,2.18e-06,655.4180085,0.0543,655.4180085,1.70522e-05
655.4249096,2.24e-06,655.4249096,0.0539,655.4249096,1.78045e-05
655.4318107,2.31e-06,655.4318107,0.0536,655.4318107,1.8595e-05
655.4387118,2.38e-06,655.4387118,0.0534,655.4387118,1.94259e-05
655.4456129,2.44e-06,655.4456129,0.0532,655.4456129,2.02995e-05
655.452514,2.52e-06,655.452514,0.0531,655.452514,2.12183e-05
655.4594151,2.59e-06,655.4594151,0.053,655.4594151,2.2185e-05
655.4663161,2.67e-06,655.4663161,0.053,655.4663161,2.32023e-05
655.4732172,2.75e-06,655.4732172,0.0531,655.4732172,2.42734e-05
655.4801183,2.83e-06,655.4801183,0.0532,655.4801183,2.54013e-05
655.4870194,2.91e-06,655.4870194,0.0534,655.4870194,2.65896e-05
655.4939205,3e-06,655.4939205,0.0536,655.4939205,2.78419e-05
655.5008216,3.09e-06,655.5008216,0.0539,655.5008216,2.91621e-05
655.5077226,3.18e-06,655.5077226,0.0542,655.5077226,3.05543e-05
655.5146237,3.28e-06,655.5146237,0.0545,655.5146237,3.20231e-05
655.5215248,3.38e-06,655.5215248,0.0549,655.5215248,3.35732e-05
655.5284259,3.48e-06,655.5284259,0.0553,655.5284259,3.52097e-05
655.535327,3.59e-06,655.535327,0.0557,655.535327,3.6938e-05
655.5422281,3.7e-06,655.5422281,0.0561,655.5422281,3.87641e-05
655.5491291,3.81e-06,655.5491291,0.0565,655.5491291,4.06941e-05
655.5560302,3.93e-06,655.5560302,0.0569,655.5560302,4.27348e-05
655.5629313,4.05e-06,655.5629313,0.0573,655.5629313,4.48934e-05
655.5698324,4.18e-06,655.5698324,0.0577,655.5698324,4.71776e-05
655.5767335,4.31e-06,655.5767335,0.058,655.5767335,4.95956e-05
655.5836346,4.44e-06,655.5836346,0.0583,655.5836346,5.21565e-05
655.5905357,4.58e-06,655.5905357,0.0586,655.5905357,5.48697e-05
655.5974367,4.73e-06,655.5974367,0.0588,655.5974367,5.77456e-05
655.6043378,4.88e-06,655.6043378,0.0589,655.6043378,6.07952e-05
655.6112389,5.04e-06,655.6112389,0.0591,655.6112389,6.40303e-05
655.61814,5.2e-06,655.61814,0.0591,655.61814,6.74639e-05
655.6250411,5.36e-06,655.6250411,0.0591,655.6250411,7.11097e-05
655.6319422,5.54e-06,655.6319422,0.0591,655.6319422,7.49825e-05
655.6388432,5.72e-06,655.6388432,0.059,655.6388432,7.90985e-05
655.6457443,5.9e-06,655.6457443,0.0588,655.6457443,8.3475e-05
655.6526454,6.1e-06,655.6526454,0.0587,655.6526454,8.81306e-05
655.6595465,6.3e-06,655.6595465,0.0584,655.6595465,9.30856e-05
655.6664476,6.51e-06,655.6664476,0.0582,655.6664476,9.83618e-05
655.6733487,6.72e-06,655.6733487,0.0579,655.6733487,0.000103983
655.6802498,6.95e-06,655.6802498,0.0576,655.6802498,0.000109974
655.6871508,7.18e-06,655.6871508,0.0572,655.6871508,0.000116364
655.6940519,7.42e-06,655.6940519,0.0569,655.6940519,0.000123181
655.700953,7.67e-06,655.700953,0.0566,655.700953,0.000130459
655.7078541,7.93e-06,655.7078541,0.0563,655.7078541,0.000138234
655.7147552,8.2e-06,655.7147552,0.0561,655.7147552,0.000146542
655.7216563,8.48e-06,655.7216563,0.0559,655.7216563,0.000155426
655.7285573,8.77e-06,655.7285573,0.0557,655.7285573,0.000164932
655.7354584,9.07e-06,655.7354584,0.0555,655.7354584,0.000175108
655.7423595,9.38e-06,655.7423595,0.0555,655.7423595,0.000186009
655.7492606,9.71e-06,655.7492606,0.0554,655.7492606,0.000197692
655.7561617,1e-05,655.7561617,0.0555,655.7561617,0.000210221
655.7630628,1.04e-05,655.7630628,0.0555,655.7630628,0.000223666
655.7699639,1.08e-05,655.7699639,0.0557,655.7699639,0.000238104
655.7768649,1.11e-05,655.7768649,0.0559,655.7768649,0.000253616
655.783766,1.15e-05,655.783766,0.0561,655.783766,0.000270293
655.7906671,1.2e-05,655.7906671,0.0563,655.7906671,0.000288236
655.7975682,1.24e-05,655.7975682,0.0566,655.7975682,0.000307551
655.8044693,1.28e-05,655.8044693,0.0569,655.8044693,0.00032836
655.8113704,1.33e-05,655.8113704,0.0573,655.8113704,0.000350792
655.8182714,1.38e-05,655.8182714,0.0576,655.8182714,0.00037499
655.8251725,1.43e-05,655.8251725,0.0579,655.8251725,0.000401112
655.8320736,1.48e-05,655.8320736,0.0583,655.8320736,0.000429332
655.8389747,1.53e-05,655.8389747,0.0586,655.8389747,0.00045984
655.8458758,1.59e-05,655.8458758,0.0589,655.8458758,0.000492845
655.8527769,1.65e-05,655.8527769,0.0592,655.8527769,0.000528578
655.8596779,1.71e-05,655.8596779,0.0594,655.8596779,0.000567295
655.866579,1.78e-05,655.866579,0.0597,655.866579,0.000609276
655.8734801,1.84e-05,655.8734801,0.0599,655.8734801,0.000654832
655.8803812,1.91e-05,655.8803812,0.06,655.8803812,0.000704306
655.8872823,1.99e-05,655.8872823,0.0602,655.8872823,0.000758077
655.8941834,2.06e-05,655.8941834,0.0603,655.8941834,0.000816565
655.9010845,2.14e-05,655.9010845,0.0603,655.9010845,0.000880236
655.9079855,2.22e-05,655.9079855,0.0604,655.9079855,0.000949603
655.9148866,2.31e-05,655.9148866,0.0604,655.9148866,0.001025239
655.9217877,2.4e-05,655.9217877,0.0603,655.9217877,0.001107777
655.9286888,2.49e-05,655.9286888,0.0602,655.9286888,0.001197921
655.9355899,2.59e-05,655.9355899,0.0601,655.9355899,0.001296453
655.942491,2.69e-05,655.942491,0.06,655.942491,0.001404239
655.949392,2.8e-05,655.949392,0.0598,655.949392,0.001522245
655.9562931,2.91e-05,655.9562931,0.0597,655.9562931,0.001651544
655.9631942,3.03e-05,655.9631942,0.0595,655.9631942,0.001793327
655.9700953,3.15e-05,655.9700953,0.0593,655.9700953,0.001948919
655.9769964,3.28e-05,655.9769964,0.059,655.9769964,0.002119794
655.9838975,3.41e-05,655.9838975,0.0588,655.9838975,0.002307587
655.9907986,3.55e-05,655.9907986,0.0587,655.9907986,0.002514117
655.9976996,3.7e-05,655.9976996,0.0585,655.9976996,0.002741402
656.0046007,3.85e-05,656.0046007,0.0583,656.0046007,0.002991676
656.0115018,4.01e-05,656.0115018,0.0582,656.0115018,0.003267417
656.0184029,4.18e-05,656.0184029,0.0582,656.0184029,0.003571363
656.025304,4.36e-05,656.025304,0.0581,656.025304,0.003906532
656.0322051,4.54e-05,656.0322051,0.0582,656.0322051,0.004276251
656.0391061,4.73e-05,656.0391061,0.0582,656.0391061,0.004684166
656.0460072,4.94e-05,656.0460072,0.0583,656.0460072,0.005134268
656.0529083,5.15e-05,656.0529083,0.0584,656.0529083,0.005630901
656.0598094,5.37e-05,656.0598094,0.0586,656.0598094,0.006178777
656.0667105,5.6e-05,656.0667105,0.0588,656.0667105,0.006782974
656.0736116,5.85e-05,656.0736116,0.059,656.0736116,0.007448927
656.0805127,6.11e-05,656.0805127,0.0592,656.0805127,0.008182419
656.0874137,6.37e-05,656.0874137,0.0594,656.0874137,0.008989538
656.0943148,6.66e-05,656.0943148,0.0597,656.0943148,0.00987664
656.1012159,6.95e-05,656.1012159,0.0599,656.1012159,0.010850277
656.108117,7.27e-05,656.108117,0.0601,656.108117,0.011917124
656.1150181,7.59e-05,656.1150181,0.0603,656.1150181,0.01308387
656.1219192,7.94e-05,656.1219192,0.0605,656.1219192,0.014357111
656.1288202,8.3e-05,656.1288202,0.0607,656.1288202,0.015743216
656.1357213,8.68e-05,656.1357213,0.0609,656.1357213,0.017248187
656.1426224,9.08e-05,656.1426224,0.0611,656.1426224,0.01887752
656.1495235,9.51e-05,656.1495235,0.0612,656.1495235,0.020636058
656.1564246,9.95e-05,656.1564246,0.0614,656.1564246,0.022527857
656.1633257,0.000104,656.1633257,0.0615,656.1633257,0.024556057
656.1702267,0.000109,656.1702267,0.0616,656.1702267,0.026722773
656.1771278,0.000114,656.1771278,0.0617,656.1771278,0.029029003
656.1840289,0.00012,656.1840289,0.0617,656.1840289,0.031474555
656.19093,0.000126,656.19093,0.0618,656.19093,0.034058003
656.1978311,0.000132,656.1978311,0.0618,656.1978311,0.036776667
656.2047322,0.000138,656.2047322,0.0618,656.2047322,0.039626633
656.2116333,0.000145,656.2116333,0.0618,656.2116333,0.042602811
656.2185343,0.000152,656.2185343,0.0618,656.2185343,0.045699031
656.2254354,0.000159,656.2254354,0.0618,656.2254354,0.048908191
656.2323365,0.000167,656.2323365,0.0617,656.2323365,0.052222439
656.2392376,0.000176,656.2392376,0.0616,656.2392376,0.055633381
656.2461387,0.000185,656.2461387,0.0616,656.2461387,0.059132314
656.2530398,0.000194,656.2530398,0.0615,656.2530398,0.062710449
656.2599408,0.000204,656.2599408,0.0614,656.2599408,0.066359132
656.2668419,0.000215,656.2668419,0.0613,656.2668419,0.070070026
656.273743,0.000226,656.273743,0.0612,656.273743,0.073835266
656.2806441,0.000238,656.2806441,0.0612,656.2806441,0.077647574
656.2875452,0.00025,656.2875452,0.0611,656.2875452,0.081500328
656.2944463,0.000263,656.2944463,0.0611,656.2944463,0.085387602
656.3013474,0.000277,656.3013474,0.0611,656.3013474,0.089304174
656.3082484,0.000292,656.3082484,0.0611,656.3082484,0.093245504
656.3151495,0.000308,656.3151495,0.0612,656.3151495,0.097207695
656.3220506,0.000325,656.3220506,0.0612,656.3220506,0.101187452
656.3289517,0.000342,656.3289517,0.0613,656.3289517,0.105182014
656.3358528,0.000361,656.3358528,0.0614,656.3358528,0.109189103
656.3427539,0.000381,656.3427539,0.0615,656.3427539,0.113206858
656.3496549,0.000403,656.3496549,0.0616,656.3496549,0.117233779
656.356556,0.000425,656.356556,0.0617,656.356556,0.121268674
656.3634571,0.000449,656.3634571,0.0618,656.3634571,0.125310609
656.3703582,0.000475,656.3703582,0.0619,656.3703582,0.129358864
656.3772593,0.000502,656.3772593,0.062,656.3772593,0.133412894
656.3841604,0.000531,656.3841604,0.0621,656.3841604,0.137472295
656.3910615,0.000562,656.3910615,0.0623,656.3910615,0.141536776
656.3979625,0.000596,656.3979625,0.0624,656.3979625,0.145606137
656.4048636,0.000631,656.4048636,0.0625,656.4048636,0.149680243
656.4117647,0.000668,656.4117647,0.0626,656.4117647,0.153759014
656.4186658,0.000709,656.4186658,0.0627,656.4186658,0.157842406
656.4255669,0.000752,656.4255669,0.0629,656.4255669,0.161930405
656.432468,0.000797,656.432468,0.063,656.432468,0.166023015
656.439369,0.000846,656.439369,0.0632,656.439369,0.170120253
656.4462701,0.000899,656.4462701,0.0633,656.4462701,0.174222144
656.4531712,0.000955,656.4531712,0.0634,656.4531712,0.178328719
656.4600723,0.00102,656.4600723,0.0636,656.4600723,0.182440009
656.4669734,0.00108,656.4669734,0.0637,656.4669734,0.186556046
656.4738745,0.00115,656.4738745,0.0638,656.4738745,0.190676863
656.4807756,0.00122,656.4807756,0.0639,656.4807756,0.194802488
656.4876766,0.0013,656.4876766,0.0641,656.4876766,0.19893295
656.4945777,0.00139,656.4945777,0.0641,656.4945777,0.203068276
656.5014788,0.00148,656.5014788,0.0642,656.5014788,0.20720849
656.5083799,0.00158,656.5083799,0.0643,656.5083799,0.211353614
656.515281,0.00168,656.515281,0.0643,656.515281,0.21550367
656.5221821,0.0018,656.5221821,0.0643,656.5221821,0.219658675
656.5290831,0.00192,656.5290831,0.0643,656.5290831,0.223818647
656.5359842,0.00205,656.5359842,0.0643,656.5359842,0.2279836
656.5428853,0.0022,656.5428853,0.0643,656.5428853,0.232153544
656.5497864,0.00235,656.5497864,0.0643,656.5497864,0.236328488
656.5566875,0.00252,656.5566875,0.0642,656.5566875,0.240508436
656.5635886,0.0027,656.5635886,0.0642,656.5635886,0.244693391
656.5704896,0.00289,656.5704896,0.0642,656.5704896,0.248883349
656.5773907,0.0031,656.5773907,0.0641,656.5773907,0.253078302
656.5842918,0.00333,656.5842918,0.0641,656.5842918,0.257278239
656.5911929,0.00357,656.5911929,0.064,656.5911929,0.261483146
656.598094,0.00384,656.598094,0.064,656.598094,0.265693001
656.6049951,0.00413,656.6049951,0.064,656.6049951,0.269907784
656.6118962,0.00444,656.6118962,0.0639,656.6118962,0.274127467
656.6187972,0.00478,656.6187972,0.0639,656.6187972,0.278352026
656.6256983,0.00515,656.6256983,0.0639,656.6256983,0.282581432
656.6325994,0.00556,656.6325994,0.0639,656.6325994,0.28681566
656.6395005,0.006,656.6395005,0.064,656.6395005,0.291054688
656.6464016,0.00648,656.6464016,0.064,656.6464016,0.295298498
656.6533027,0.007,656.6533027,0.0641,656.6533027,0.29954708
656.6602037,0.00757,656.6602037,0.0642,656.6602037,0.303800432
656.6671048,0.00819,656.6671048,0.0643,656.6671048,0.308058562
656.6740059,0.00887,656.6740059,0.0644,656.6740059,0.312321491
656.680907,0.00961,656.680907,0.0646,656.680907,0.316589254
656.6878081,0.0104,656.6878081,0.0648,656.6878081,0.320861899
656.6947092,0.0113,656.6947092,0.065,656.6947092,0.325139485
656.7016103,0.0123,656.7016103,0.0652,656.7016103,0.329422085
656.7085113,0.0134,656.7085113,0.0654,656.7085113,0.33370978
656.7154124,0.0145,656.7154124,0.0657,656.7154124,0.338002653
656.7223135,0.0158,656.7223135,0.0659,656.7223135,0.342300786
656.7292146,0.0172,656.7292146,0.0662,656.7292146,0.346604246
656.7361157,0.0188,656.7361157,0.0664,656.7361157,0.350913075
656.7430168,0.0205,656.7430168,0.0667,656.7430168,0.355227272
656.7499178,0.0224,656.7499178,0.0669,656.7499178,0.359546776
656.7568189,0.0245,656.7568189,0.0671,656.7568189,0.363871435
656.76372,0.0268,656.76372,0.0673,656.76372,0.368200984
656.7706211,0.0294,656.7706211,0.0674,656.7706211,0.372534999
656.7775222,0.0322,656.7775222,0.0675,656.7775222,0.376872861
656.7844233,0.0354,656.7844233,0.0675,656.7844233,0.381213707
656.7913244,0.0388,656.7913244,0.0675,656.7913244,0.385556365
656.7982254,0.0427,656.7982254,0.0675,656.7982254,0.389899299
656.8051265,0.0469,656.8051265,0.0675,656.8051265,0.394240532
656.8120276,0.0516,656.8120276,0.0674,656.8120276,0.39857757
656.8189287,0.0568,656.8189287,0.0673,656.8189287,0.402907321
656.8258298,0.0626,656.8258298,0.0671,656.8258298,0.407226014
656.8327309,0.0691,656.8327309,0.067,656.8327309,0.411529117
656.8396319,0.0762,656.8396319,0.0668,656.8396319,0.415811265
656.846533,0.0841,656.846533,0.0667,656.846533,0.42006621
656.8534341,0.0928,656.8534341,0.0665,656.8534341,0.424286782
656.8603352,0.103,656.8603352,0.0664,656.8603352,0.428464902
656.8672363,0.113,656.8672363,0.0663,656.8672363,0.43259162
656.8741374,0.125,656.8741374,0.0662,656.8741374,0.43665722
656.8810384,0.138,656.8810384,0.0661,656.8810384,0.440651378
656.8879395,0.153,656.8879395,0.0661,656.8879395,0.444563378
656.8948406,0.168,656.8948406,0.0661,656.8948406,0.448382393
656.9017417,0.186,656.9017417,0.0661,656.9017417,0.452097797
656.9086428,0.205,656.9086428,0.0662,656.9086428,0.455699509
656.9155439,0.225,656.9155439,0.0664,656.9155439,0.459178338
656.922445,0.248,656.922445,0.0665,656.922445,0.462526297
656.929346,0.272,656.929346,0.0668,656.929346,0.465736867
656.9362471,0.298,656.9362471,0.067,656.9362471,0.468805198
656.9431482,0.326,656.9431482,0.0673,656.9431482,0.471728215
656.9500493,0.355,656.9500493,0.0676,656.9500493,0.474504654
656.9569504,0.386,656.9569504,0.068,656.9569504,0.477135009
656.9638515,0.419,656.9638515,0.0683,656.9638515,0.479621409
656.9707525,0.453,656.9707525,0.0687,656.9707525,0.481967453
656.9776536,0.488,656.9776536,0.0691,656.9776536,0.484177992
656.9845547,0.523,656.9845547,0.0694,656.9845547,0.486258901
656.9914558,0.559,656.9914558,0.0697,656.9914558,0.48821684
656.9983569,0.596,656.9983569,0.07,656.9983569,0.490059019
657.005258,0.631,657.005258,0.0703,657.005258,0.491792988
657.0121591,0.667,657.0121591,0.0705,657.0121591,0.493426441
657.0190601,0.701,657.0190601,0.0706,657.0190601,0.494967055
657.0259612,0.734,657.0259612,0.0707,657.0259612,0.496422354
657.0328623,0.765,657.0328623,0.0708,657.0328623,0.497799604
657.0397634,0.794,657.0397634,0.0707,657.0397634,0.499105736
657.0466645,0.821,657.0466645,0.0706,657.0466645,0.500347293
657.0535656,0.846,657.0535656,0.0705,657.0535656,0.501530393
657.0604666,0.868,657.0604666,0.0703,657.0604666,0.502660718
657.0673677,0.889,657.0673677,0.0701,657.0673677,0.503743507
657.0742688,0.907,657.0742688,0.0699,657.0742688,0.504783566
657.0811699,0.922,657.0811699,0.0696,657.0811699,0.505785286
657.088071,0.936,657.088071,0.0694,657.088071,0.506752659
657.0949721,0.947,657.0949721,0.0692,657.0949721,0.507689306
657.1018732,0.957,657.1018732,0.069,657.1018732,0.5085985
657.1087742,0.965,657.1087742,0.0688,657.1087742,0.509483198
657.1156753,0.972,657.1156753,0.0687,657.1156753,0.510346059
657.1225764,0.978,657.1225764,0.0686,657.1225764,0.51118948
