lambdacoll,Tcoll,lambda22deg,T22deg,lambda3deg,T3deg
664.8034834,7.21e-05,664.8034834,2.97e-05,664.8034834,6.99134e-05
664.8103845,7.13e-05,664.8103845,2.94e-05,664.8103845,6.91464e-05
664.8172856,7.06e-05,664.8172856,2.91e-05,664.8172856,6.83889e-05
664.8241867,6.98e-05,664.8241867,2.88e-05,664.8241867,6.76409e-05
664.8310877,6.9e-05,664.8310877,2.85e-05,664.8310877,6.69021e-05
664.8379888,6.83e-05,664.8379888,2.82e-05,664.8379888,6.61725e-05
664.8448899,6.75e-05,664.8448899,2.79e-05,664.8448899,6.5452e-05
664.851791,6.68e-05,664.851791,2.76e-05,664.851791,6.47403e-05
664.8586921,6.61e-05,664.8586921,2.73e-05,664.8586921,6.40374e-05
664.8655932,6.53e-05,664.8655932,2.7e-05,664.8655932,6.33432e-05
664.8724942,6.46e-05,664.8724942,2.68e-05,664.8724942,6.26575e-05
664.8793953,6.39e-05,664.8793953,2.65e-05,664.8793953,6.19802e-05
664.8862964,6.32e-05,664.8862964,2.62e-05,664.8862964,6.13112e-05
664.8931975,6.25e-05,664.8931975,2.6e-05,664.8931975,6.06505e-05
664.9000986,6.19e-05,664.9000986,2.57e-05,664.9000986,5.99978e-05
664.9069997,6.12e-05,664.9069997,2.54e-05,664.9069997,5.9353e-05
664.9139008,6.05e-05,664.9139008,2.52e-05,664.9139008,5.87162e-05
664.9208018,5.99e-05,664.9208018,2.49e-05,664.9208018,5.80871e-05
664.9277029,5.92e-05,664.9277029,2.47e-05,664.9277029,5.74656e-05
664.934604,5.86e-05,664.934604,2.44e-05,664.934604,5.68517e-05
664.9415051,5.8e-05,664.9415051,2.42e-05,664.9415051,5.62452e-05
664.9484062,5.74e-05,664.9484062,2.39e-05,664.9484062,5.56461e-05
664.9553073,5.67e-05,664.9553073,2.37e-05,664.9553073,5.50542e-05
664.9622083,5.61e-05,664.9622083,2.35e-05,664.9622083,5.44695e-05
664.9691094,5.55e-05,664.9691094,2.32e-05,664.9691094,5.38918e-05
664.9760105,5.5e-05,664.9760105,2.3e-05,664.9760105,5.33211e-05
664.9829116,5.44e-05,664.9829116,2.28e-05,664.9829116,5.27572e-05
664.9898127,5.38e-05,664.9898127,2.26e-05,664.9898127,5.22001e-05
664.9967138,5.32e-05,664.9967138,2.23e-05,664.9967138,5.16496e-05
665.0036149,5.27e-05,665.0036149,2.21e-05,665.0036149,5.11058e-05
665.0105159,5.21e-05,665.0105159,2.19e-05,665.0105159,5.05684e-05
665.017417,5.16e-05,665.017417,2.17e-05,665.017417,5.00375e-05
665.0243181,5.1e-05,665.0243181,2.15e-05,665.0243181,4.95129e-05
665.0312192,5.05e-05,665.0312192,2.12e-05,665.0312192,4.89945e-05
665.0381203,4.99e-05,665.0381203,2.1e-05,665.0381203,4.84823e-05
665.0450214,4.94e-05,665.0450214,2.08e-05,665.0450214,4.79762e-05
665.0519224,4.89e-05,665.0519224,2.06e-05,665.0519224,4.74761e-05
665.0588235,4.84e-05,665.0588235,2.04e-05,665.0588235,4.69819e-05
665.0657246,4.79e-05,665.0657246,2.02e-05,665.0657246,4.64935e-05
665.0726257,4.74e-05,665.0726257,2e-05,665.0726257,4.60109e-05
665.0795268,4.69e-05,665.0795268,1.98e-05,665.0795268,4.5534e-05
665.0864279,4.64e-05,665.0864279,1.96e-05,665.0864279,4.50627e-05
665.093329,4.59e-05,665.093329,1.95e-05,665.093329,4.45969e-05
665.10023,4.55e-05,665.10023,1.93e-05,665.10023,4.41366e-05
665.1071311,4.5e-05,665.1071311,1.91e-05,665.1071311,4.36817e-05
665.1140322,4.45e-05,665.1140322,1.89e-05,665.1140322,4.32322e-05
665.1209333,4.41e-05,665.1209333,1.87e-05,665.1209333,4.27878e-05
665.1278344,4.36e-05,665.1278344,1.85e-05,665.1278344,4.23487e-05
665.1347355,4.32e-05,665.1347355,1.84e-05,665.1347355,4.19147e-05
665.1416365,4.27e-05,665.1416365,1.82e-05,665.1416365,4.14857e-05
665.1485376,4.23e-05,665.1485376,1.8e-05,665.1485376,4.10617e-05
665.1554387,4.18e-05,665.1554387,1.78e-05,665.1554387,4.06426e-05
665.1623398,4.14e-05,665.1623398,1.77e-05,665.1623398,4.02284e-05
665.1692409,4.1e-05,665.1692409,1.75e-05,665.1692409,3.9819e-05
665.176142,4.06e-05,665.176142,1.73e-05,665.176142,3.94143e-05
665.183043,4.02e-05,665.183043,1.72e-05,665.183043,3.90143e-05
665.1899441,3.98e-05,665.1899441,1.7e-05,665.1899441,3.86189e-05
665.1968452,3.93e-05,665.1968452,1.68e-05,665.1968452,3.82281e-05
665.2037463,3.89e-05,665.2037463,1.67e-05,665.2037463,3.78417e-05
665.2106474,3.86e-05,665.2106474,1.65e-05,665.2106474,3.74598e-05
665.2175485,3.82e-05,665.2175485,1.64e-05,665.2175485,3.70822e-05
665.2244496,3.78e-05,665.2244496,1.62e-05,665.2244496,3.6709e-05
665.2313506,3.74e-05,665.2313506,1.61e-05,665.2313506,3.63401e-05
665.2382517,3.7e-05,665.2382517,1.59e-05,665.2382517,3.59753e-05
665.2451528,3.66e-05,665.2451528,1.58e-05,665.2451528,3.56147e-05
665.2520539,3.63e-05,665.2520539,1.56e-05,665.2520539,3.52582e-05
665.258955,3.59e-05,665.258955,1.55e-05,665.258955,3.49058e-05
665.2658561,3.56e-05,665.2658561,1.53e-05,665.2658561,3.45574e-05
665.2727571,3.52e-05,665.2727571,1.52e-05,665.2727571,3.42129e-05
665.2796582,3.48e-05,665.2796582,1.5e-05,665.2796582,3.38723e-05
665.2865593,3.45e-05,665.2865593,1.49e-05,665.2865593,3.35356e-05
665.2934604,3.42e-05,665.2934604,1.48e-05,665.2934604,3.32027e-05
665.3003615,3.38e-05,665.3003615,1.46e-05,665.3003615,3.28735e-05
665.3072626,3.35e-05,665.3072626,1.45e-05,665.3072626,3.25481e-05
665.3141637,3.31e-05,665.3141637,1.43e-05,665.3141637,3.22263e-05
665.3210647,3.28e-05,665.3210647,1.42e-05,665.3210647,3.19081e-05
665.3279658,3.25e-05,665.3279658,1.41e-05,665.3279658,3.15935e-05
665.3348669,3.22e-05,665.3348669,1.39e-05,665.3348669,3.12824e-05
665.341768,3.19e-05,665.341768,1.38e-05,665.341768,3.09748e-05
665.3486691,3.15e-05,665.3486691,1.37e-05,665.3486691,3.06706e-05
665.3555702,3.12e-05,665.3555702,1.36e-05,665.3555702,3.03698e-05
665.3624712,3.09e-05,665.3624712,1.34e-05,665.3624712,3.00724e-05
665.3693723,3.06e-05,665.3693723,1.33e-05,665.3693723,2.97783e-05
665.3762734,3.03e-05,665.3762734,1.32e-05,665.3762734,2.94875e-05
665.3831745,3e-05,665.3831745,1.31e-05,665.3831745,2.91998e-05
665.3900756,2.97e-05,665.3900756,1.3e-05,665.3900756,2.89154e-05
665.3969767,2.94e-05,665.3969767,1.28e-05,665.3969767,2.86341e-05
665.4038778,2.92e-05,665.4038778,1.27e-05,665.4038778,2.8356e-05
665.4107788,2.89e-05,665.4107788,1.26e-05,665.4107788,2.80809e-05
665.4176799,2.86e-05,665.4176799,1.25e-05,665.4176799,2.78088e-05
665.424581,2.83e-05,665.424581,1.24e-05,665.424581,2.75397e-05
665.4314821,2.8e-05,665.4314821,1.23e-05,665.4314821,2.72736e-05
665.4383832,2.78e-05,665.4383832,1.22e-05,665.4383832,2.70104e-05
665.4452843,2.75e-05,665.4452843,1.2e-05,665.4452843,2.67501e-05
665.4521853,2.72e-05,665.4521853,1.19e-05,665.4521853,2.64927e-05
665.4590864,2.7e-05,665.4590864,1.18e-05,665.4590864,2.6238e-05
665.4659875,2.67e-05,665.4659875,1.17e-05,665.4659875,2.59862e-05
665.4728886,2.65e-05,665.4728886,1.16e-05,665.4728886,2.57371e-05
665.4797897,2.62e-05,665.4797897,1.15e-05,665.4797897,2.54907e-05
665.4866908,2.59e-05,665.4866908,1.14e-05,665.4866908,2.5247e-05
665.4935919,2.57e-05,665.4935919,1.13e-05,665.4935919,2.50059e-05
665.5004929,2.55e-05,665.5004929,1.12e-05,665.5004929,2.47675e-05
665.507394,2.52e-05,665.507394,1.11e-05,665.507394,2.45316e-05
665.5142951,2.5e-05,665.5142951,1.1e-05,665.5142951,2.42983e-05
665.5211962,2.47e-05,665.5211962,1.09e-05,665.5211962,2.40675e-05
665.5280973,2.45e-05,665.5280973,1.08e-05,665.5280973,2.38392e-05
665.5349984,2.43e-05,665.5349984,1.07e-05,665.5349984,2.36134e-05
665.5418994,2.4e-05,665.5418994,1.06e-05,665.5418994,2.339e-05
665.5488005,2.38e-05,665.5488005,1.05e-05,665.5488005,2.3169e-05
665.5557016,2.36e-05,665.5557016,1.04e-05,665.5557016,2.29504e-05
665.5626027,2.34e-05,665.5626027,1.03e-05,665.5626027,2.27341e-05
665.5695038,2.31e-05,665.5695038,1.02e-05,665.5695038,2.25202e-05
665.5764049,2.29e-05,665.5764049,1.02e-05,665.5764049,2.23085e-05
665.5833059,2.27e-05,665.5833059,1.01e-05,665.5833059,2.20991e-05
665.590207,2.25e-05,665.590207,9.98e-06,665.590207,2.18919e-05
665.5971081,2.23e-05,665.5971081,9.89e-06,665.5971081,2.1687e-05
665.6040092,2.21e-05,665.6040092,9.81e-06,665.6040092,2.14842e-05
665.6109103,2.19e-05,665.6109103,9.72e-06,665.6109103,2.12836e-05
665.6178114,2.17e-05,665.6178114,9.63e-06,665.6178114,2.10851e-05
665.6247125,2.15e-05,665.6247125,9.55e-06,665.6247125,2.08887e-05
665.6316135,2.13e-05,665.6316135,9.47e-06,665.6316135,2.06944e-05
665.6385146,2.11e-05,665.6385146,9.38e-06,665.6385146,2.05021e-05
665.6454157,2.09e-05,665.6454157,9.3e-06,665.6454157,2.03119e-05
665.6523168,2.07e-05,665.6523168,9.22e-06,665.6523168,2.01237e-05
665.6592179,2.05e-05,665.6592179,9.14e-06,665.6592179,1.99375e-05
665.666119,2.03e-05,665.666119,9.06e-06,665.666119,1.97532e-05
665.67302,2.01e-05,665.67302,8.98e-06,665.67302,1.95709e-05
665.6799211,1.99e-05,665.6799211,8.91e-06,665.6799211,1.93905e-05
665.6868222,1.97e-05,665.6868222,8.83e-06,665.6868222,1.9212e-05
665.6937233,1.95e-05,665.6937233,8.75e-06,665.6937233,1.90353e-05
665.7006244,1.94e-05,665.7006244,8.68e-06,665.7006244,1.88605e-05
665.7075255,1.92e-05,665.7075255,8.6e-06,665.7075255,1.86875e-05
665.7144266,1.9e-05,665.7144266,8.53e-06,665.7144266,1.85163e-05
665.7213276,1.88e-05,665.7213276,8.46e-06,665.7213276,1.8347e-05
665.7282287,1.87e-05,665.7282287,8.38e-06,665.7282287,1.81793e-05
665.7351298,1.85e-05,665.7351298,8.31e-06,665.7351298,1.80134e-05
665.7420309,1.83e-05,665.7420309,8.24e-06,665.7420309,1.78493e-05
665.748932,1.82e-05,665.748932,8.17e-06,665.748932,1.76868e-05
665.7558331,1.8e-05,665.7558331,8.1e-06,665.7558331,1.7526e-05
665.7627341,1.78e-05,665.7627341,8.03e-06,665.7627341,1.73669e-05
665.7696352,1.77e-05,665.7696352,7.96e-06,665.7696352,1.72095e-05
665.7765363,1.75e-05,665.7765363,7.9e-06,665.7765363,1.70536e-05
665.7834374,1.73e-05,665.7834374,7.83e-06,665.7834374,1.68994e-05
665.7903385,1.72e-05,665.7903385,7.76e-06,665.7903385,1.67467e-05
665.7972396,1.7e-05,665.7972396,7.7e-06,665.7972396,1.65956e-05
665.8041407,1.69e-05,665.8041407,7.63e-06,665.8041407,1.64461e-05
665.8110417,1.67e-05,665.8110417,7.57e-06,665.8110417,1.62981e-05
665.8179428,1.66e-05,665.8179428,7.5e-06,665.8179428,1.61516e-05
665.8248439,1.64e-05,665.8248439,7.44e-06,665.8248439,1.60066e-05
665.831745,1.63e-05,665.831745,7.38e-06,665.831745,1.58631e-05
665.8386461,1.61e-05,665.8386461,7.32e-06,665.8386461,1.57211e-05
665.8455472,1.6e-05,665.8455472,7.25e-06,665.8455472,1.55805e-05
665.8524482,1.58e-05,665.8524482,7.19e-06,665.8524482,1.54413e-05
665.8593493,1.57e-05,665.8593493,7.13e-06,665.8593493,1.53036e-05
665.8662504,1.56e-05,665.8662504,7.07e-06,665.8662504,1.51673e-05
665.8731515,1.54e-05,665.8731515,7.01e-06,665.8731515,1.50323e-05
665.8800526,1.53e-05,665.8800526,6.96e-06,665.8800526,1.48987e-05
665.8869537,1.51e-05,665.8869537,6.9e-06,665.8869537,1.47664e-05
665.8938547,1.5e-05,665.8938547,6.84e-06,665.8938547,1.46355e-05
665.9007558,1.49e-05,665.9007558,6.78e-06,665.9007558,1.4506e-05
665.9076569,1.47e-05,665.9076569,6.73e-06,665.9076569,1.43777e-05
665.914558,1.46e-05,665.914558,6.67e-06,665.914558,1.42507e-05
665.9214591,1.45e-05,665.9214591,6.62e-06,665.9214591,1.4125e-05
665.9283602,1.44e-05,665.9283602,6.56e-06,665.9283602,1.40005e-05
665.9352613,1.42e-05,665.9352613,6.51e-06,665.9352613,1.38773e-05
665.9421623,1.41e-05,665.9421623,6.45e-06,665.9421623,1.37554e-05
665.9490634,1.4e-05,665.9490634,6.4e-06,665.9490634,1.36346e-05
665.9559645,1.39e-05,665.9559645,6.35e-06,665.9559645,1.35151e-05
665.9628656,1.37e-05,665.9628656,6.3e-06,665.9628656,1.33967e-05
665.9697667,1.36e-05,665.9697667,6.24e-06,665.9697667,1.32796e-05
665.9766678,1.35e-05,665.9766678,6.19e-06,665.9766678,1.31636e-05
665.9835688,1.34e-05,665.9835688,6.14e-06,665.9835688,1.30487e-05
665.9904699,1.33e-05,665.9904699,6.09e-06,665.9904699,1.2935e-05
665.997371,1.31e-05,665.997371,6.04e-06,665.997371,1.28224e-05
666.0042721,1.3e-05,666.0042721,5.99e-06,666.0042721,1.2711e-05
666.0111732,1.29e-05,666.0111732,5.94e-06,666.0111732,1.26006e-05
666.0180743,1.28e-05,666.0180743,5.9e-06,666.0180743,1.24913e-05
666.0249754,1.27e-05,666.0249754,5.85e-06,666.0249754,1.23832e-05
666.0318764,1.26e-05,666.0318764,5.8e-06,666.0318764,1.2276e-05
666.0387775,1.25e-05,666.0387775,5.75e-06,666.0387775,1.217e-05
666.0456786,1.24e-05,666.0456786,5.71e-06,666.0456786,1.2065e-05
666.0525797,1.23e-05,666.0525797,5.66e-06,666.0525797,1.1961e-05
666.0594808,1.22e-05,666.0594808,5.62e-06,666.0594808,1.1858e-05
666.0663819,1.2e-05,666.0663819,5.57e-06,666.0663819,1.1756e-05
666.0732829,1.19e-05,666.0732829,5.53e-06,666.0732829,1.16551e-05
666.080184,1.18e-05,666.080184,5.48e-06,666.080184,1.15551e-05
666.0870851,1.17e-05,666.0870851,5.44e-06,666.0870851,1.14561e-05
666.0939862,1.16e-05,666.0939862,5.39e-06,666.0939862,1.13581e-05
666.1008873,1.15e-05,666.1008873,5.35e-06,666.1008873,1.1261e-05
666.1077884,1.14e-05,666.1077884,5.31e-06,666.1077884,1.11649e-05
666.1146895,1.13e-05,666.1146895,5.26e-06,666.1146895,1.10697e-05
666.1215905,1.12e-05,666.1215905,5.22e-06,666.1215905,1.09754e-05
666.1284916,1.11e-05,666.1284916,5.18e-06,666.1284916,1.08821e-05
666.1353927,1.11e-05,666.1353927,5.14e-06,666.1353927,1.07896e-05
666.1422938,1.1e-05,666.1422938,5.1e-06,666.1422938,1.06981e-05
666.1491949,1.09e-05,666.1491949,5.06e-06,666.1491949,1.06074e-05
666.156096,1.08e-05,666.156096,5.02e-06,666.156096,1.05176e-05
666.162997,1.07e-05,666.162997,4.98e-06,666.162997,1.04287e-05
666.1698981,1.06e-05,666.1698981,4.94e-06,666.1698981,1.03406e-05
666.1767992,1.05e-05,666.1767992,4.9e-06,666.1767992,1.02534e-05
666.1837003,1.04e-05,666.1837003,4.86e-06,666.1837003,1.0167e-05
666.1906014,1.03e-05,666.1906014,4.82e-06,666.1906014,1.00815e-05
666.1975025,1.02e-05,666.1975025,4.78e-06,666.1975025,9.99674e-06
666.2044035,1.02e-05,666.2044035,4.75e-06,666.2044035,9.91282e-06
666.2113046,1.01e-05,666.2113046,4.71e-06,666.2113046,9.8297e-06
666.2182057,9.98e-06,666.2182057,4.67e-06,666.2182057,9.74738e-06
666.2251068,9.9e-06,666.2251068,4.64e-06,666.2251068,9.66584e-06
666.2320079,9.82e-06,666.2320079,4.6e-06,666.2320079,9.58508e-06
666.238909,9.73e-06,666.238909,4.56e-06,666.238909,9.50509e-06
666.2458101,9.65e-06,666.2458101,4.53e-06,666.2458101,9.42586e-06
666.2527111,9.57e-06,666.2527111,4.49e-06,666.2527111,9.34738e-06
666.2596122,9.49e-06,666.2596122,4.46e-06,666.2596122,9.26965e-06
666.2665133,9.41e-06,666.2665133,4.42e-06,666.2665133,9.19265e-06
666.2734144,9.34e-06,666.2734144,4.39e-06,666.2734144,9.11638e-06
666.2803155,9.26e-06,666.2803155,4.35e-06,666.2803155,9.04084e-06
666.2872166,9.18e-06,666.2872166,4.32e-06,666.2872166,8.96601e-06
666.2941176,9.1e-06,666.2941176,4.29e-06,666.2941176,8.89188e-06
666.3010187,9.03e-06,666.3010187,4.25e-06,666.3010187,8.81845e-06
666.3079198,8.95e-06,666.3079198,4.22e-06,666.3079198,8.74572e-06
666.3148209,8.88e-06,666.3148209,4.19e-06,666.3148209,8.67367e-06
666.321722,8.81e-06,666.321722,4.16e-06,666.321722,8.60229e-06
666.3286231,8.73e-06,666.3286231,4.12e-06,666.3286231,8.53159e-06
666.3355242,8.66e-06,666.3355242,4.09e-06,666.3355242,8.46155e-06
666.3424252,8.59e-06,666.3424252,4.06e-06,666.3424252,8.39216e-06
666.3493263,8.52e-06,666.3493263,4.03e-06,666.3493263,8.32342e-06
666.3562274,8.45e-06,666.3562274,4e-06,666.3562274,8.25533e-06
666.3631285,8.38e-06,666.3631285,3.97e-06,666.3631285,8.18787e-06
666.3700296,8.31e-06,666.3700296,3.94e-06,666.3700296,8.12104e-06
666.3769307,8.24e-06,666.3769307,3.91e-06,666.3769307,8.05483e-06
666.3838317,8.18e-06,666.3838317,3.88e-06,666.3838317,7.98924e-06
666.3907328,8.11e-06,666.3907328,3.85e-06,666.3907328,7.92425e-06
666.3976339,8.04e-06,666.3976339,3.82e-06,666.3976339,7.85987e-06
666.404535,7.98e-06,666.404535,3.79e-06,666.404535,7.79609e-06
666.4114361,7.91e-06,666.4114361,3.76e-06,666.4114361,7.73289e-06
666.4183372,7.85e-06,666.4183372,3.73e-06,666.4183372,7.67028e-06
666.4252383,7.79e-06,666.4252383,3.7e-06,666.4252383,7.60825e-06
666.4321393,7.72e-06,666.4321393,3.68e-06,666.4321393,7.54679e-06
666.4390404,7.66e-06,666.4390404,3.65e-06,666.4390404,7.4859e-06
666.4459415,7.6e-06,666.4459415,3.62e-06,666.4459415,7.42557e-06
666.4528426,7.54e-06,666.4528426,3.59e-06,666.4528426,7.36579e-06
666.4597437,7.48e-06,666.4597437,3.57e-06,666.4597437,7.30656e-06
666.4666448,7.42e-06,666.4666448,3.54e-06,666.4666448,7.24787e-06
666.4735458,7.36e-06,666.4735458,3.51e-06,666.4735458,7.18973e-06
666.4804469,7.3e-06,666.4804469,3.49e-06,666.4804469,7.13211e-06
666.487348,7.24e-06,666.487348,3.46e-06,666.487348,7.07502e-06
666.4942491,7.18e-06,666.4942491,3.43e-06,666.4942491,7.01846e-06
666.5011502,7.12e-06,666.5011502,3.41e-06,666.5011502,6.96241e-06
666.5080513,7.07e-06,666.5080513,3.38e-06,666.5080513,6.90687e-06
666.5149523,7.01e-06,666.5149523,3.36e-06,666.5149523,6.85183e-06
666.5218534,6.95e-06,666.5218534,3.33e-06,666.5218534,6.7973e-06
666.5287545,6.9e-06,666.5287545,3.31e-06,666.5287545,6.74326e-06
666.5356556,6.84e-06,666.5356556,3.28e-06,666.5356556,6.68971e-06
666.5425567,6.79e-06,666.5425567,3.26e-06,666.5425567,6.63665e-06
666.5494578,6.73e-06,666.5494578,3.23e-06,666.5494578,6.58406e-06
666.5563589,6.68e-06,666.5563589,3.21e-06,666.5563589,6.53196e-06
666.5632599,6.63e-06,666.5632599,3.19e-06,666.5632599,6.48032e-06
666.570161,6.58e-06,666.570161,3.16e-06,666.570161,6.42915e-06
666.5770621,6.52e-06,666.5770621,3.14e-06,666.5770621,6.37844e-06
666.5839632,6.47e-06,666.5839632,3.12e-06,666.5839632,6.32819e-06
666.5908643,6.42e-06,666.5908643,3.09e-06,666.5908643,6.27839e-06
666.5977654,6.37e-06,666.5977654,3.07e-06,666.5977654,6.22903e-06
666.6046664,6.32e-06,666.6046664,3.05e-06,666.6046664,6.18012e-06
666.6115675,6.27e-06,666.6115675,3.03e-06,666.6115675,6.13165e-06
666.6184686,6.22e-06,666.6184686,3e-06,666.6184686,6.08361e-06
666.6253697,6.17e-06,666.6253697,2.98e-06,666.6253697,6.036e-06
666.6322708,6.12e-06,666.6322708,2.96e-06,666.6322708,5.98882e-06
666.6391719,6.08e-06,666.6391719,2.94e-06,666.6391719,5.94206e-06
666.646073,6.03e-06,666.646073,2.92e-06,666.646073,5.89571e-06
666.652974,5.98e-06,666.652974,2.89e-06,666.652974,5.84978e-06
666.6598751,5.93e-06,666.6598751,2.87e-06,666.6598751,5.80426e-06
666.6667762,5.89e-06,666.6667762,2.85e-06,666.6667762,5.75914e-06
666.6736773,5.84e-06,666.6736773,2.83e-06,666.6736773,5.71442e-06
666.6805784,5.8e-06,666.6805784,2.81e-06,666.6805784,5.6701e-06
666.6874795,5.75e-06,666.6874795,2.79e-06,666.6874795,5.62617e-06
666.6943805,5.71e-06,666.6943805,2.77e-06,666.6943805,5.58263e-06
666.7012816,5.66e-06,666.7012816,2.75e-06,666.7012816,5.53947e-06
666.7081827,5.62e-06,666.7081827,2.73e-06,666.7081827,5.4967e-06
666.7150838,5.58e-06,666.7150838,2.71e-06,666.7150838,5.4543e-06
666.7219849,5.53e-06,666.7219849,2.69e-06,666.7219849,5.41227e-06
666.728886,5.49e-06,666.728886,2.67e-06,666.728886,5.37062e-06
666.7357871,5.45e-06,666.7357871,2.65e-06,666.7357871,5.32933e-06
666.7426881,5.41e-06,666.7426881,2.63e-06,666.7426881,5.2884e-06
666.7495892,5.36e-06,666.7495892,2.61e-06,666.7495892,5.24784e-06
666.7564903,5.32e-06,666.7564903,2.6e-06,666.7564903,5.20763e-06
666.7633914,5.28e-06,666.7633914,2.58e-06,666.7633914,5.16777e-06
666.7702925,5.24e-06,666.7702925,2.56e-06,666.7702925,5.12826e-06
666.7771936,5.2e-06,666.7771936,2.54e-06,666.7771936,5.08909e-06
666.7840946,5.16e-06,666.7840946,2.52e-06,666.7840946,5.05027e-06
666.7909957,5.12e-06,666.7909957,2.5e-06,666.7909957,5.01178e-06
666.7978968,5.08e-06,666.7978968,2.49e-06,666.7978968,4.97363e-06
666.8047979,5.04e-06,666.8047979,2.47e-06,666.8047979,4.93581e-06
666.811699,5.01e-06,666.811699,2.45e-06,666.811699,4.89832e-06
666.8186001,4.97e-06,666.8186001,2.43e-06,666.8186001,4.86116e-06
666.8255012,4.93e-06,666.8255012,2.42e-06,666.8255012,4.82431e-06
666.8324022,4.89e-06,666.8324022,2.4e-06,666.8324022,4.78779e-06
666.8393033,4.86e-06,666.8393033,2.38e-06,666.8393033,4.75158e-06
666.8462044,4.82e-06,666.8462044,2.36e-06,666.8462044,4.71569e-06
666.8531055,4.78e-06,666.8531055,2.35e-06,666.8531055,4.6801e-06
666.8600066,4.75e-06,666.8600066,2.33e-06,666.8600066,4.64483e-06
666.8669077,4.71e-06,666.8669077,2.32e-06,666.8669077,4.60985e-06
666.8738087,4.67e-06,666.8738087,2.3e-06,666.8738087,4.57518e-06
666.8807098,4.64e-06,666.8807098,2.28e-06,666.8807098,4.5408e-06
666.8876109,4.6e-06,666.8876109,2.27e-06,666.8876109,4.50672e-06
666.894512,4.57e-06,666.894512,2.25e-06,666.894512,4.47294e-06
666.9014131,4.54e-06,666.9014131,2.23e-06,666.9014131,4.43944e-06
666.9083142,4.5e-06,666.9083142,2.22e-06,666.9083142,4.40623e-06
666.9152152,4.47e-06,666.9152152,2.2e-06,666.9152152,4.3733e-06
666.9221163,4.43e-06,666.9221163,2.19e-06,666.9221163,4.34065e-06
666.9290174,4.4e-06,666.9290174,2.17e-06,666.9290174,4.30829e-06
666.9359185,4.37e-06,666.9359185,2.16e-06,666.9359185,4.2762e-06
666.9428196,4.34e-06,666.9428196,2.14e-06,666.9428196,4.24438e-06
666.9497207,4.3e-06,666.9497207,2.13e-06,666.9497207,4.21283e-06
666.9566218,4.27e-06,666.9566218,2.11e-06,666.9566218,4.18155e-06
666.9635228,4.24e-06,666.9635228,2.1e-06,666.9635228,4.15054e-06
666.9704239,4.21e-06,666.9704239,2.08e-06,666.9704239,4.11979e-06
666.977325,4.18e-06,666.977325,2.07e-06,666.977325,4.0893e-06
666.9842261,4.15e-06,666.9842261,2.05e-06,666.9842261,4.05906e-06
666.9911272,4.12e-06,666.9911272,2.04e-06,666.9911272,4.02909e-06
666.9980283,4.08e-06,666.9980283,2.03e-06,666.9980283,3.99936e-06
667.0049293,4.05e-06,667.0049293,2.01e-06,667.0049293,3.96989e-06
667.0118304,4.02e-06,667.0118304,2e-06,667.0118304,3.94067e-06
667.0187315,3.99e-06,667.0187315,1.98e-06,667.0187315,3.91169e-06
667.0256326,3.97e-06,667.0256326,1.97e-06,667.0256326,3.88295e-06
667.0325337,3.94e-06,667.0325337,1.96e-06,667.0325337,3.85446e-06
667.0394348,3.91e-06,667.0394348,1.94e-06,667.0394348,3.82621e-06
667.0463359,3.88e-06,667.0463359,1.93e-06,667.0463359,3.79819e-06
667.0532369,3.85e-06,667.0532369,1.92e-06,667.0532369,3.77041e-06
667.060138,3.82e-06,667.060138,1.9e-06,667.060138,3.74286e-06
667.0670391,3.79e-06,667.0670391,1.89e-06,667.0670391,3.71554e-06
667.0739402,3.77e-06,667.0739402,1.88e-06,667.0739402,3.68845e-06
667.0808413,3.74e-06,667.0808413,1.87e-06,667.0808413,3.66158e-06
667.0877424,3.71e-06,667.0877424,1.85e-06,667.0877424,3.63494e-06
667.0946434,3.68e-06,667.0946434,1.84e-06,667.0946434,3.60852e-06
667.1015445,3.66e-06,667.1015445,1.83e-06,667.1015445,3.58232e-06
667.1084456,3.63e-06,667.1084456,1.82e-06,667.1084456,3.55633e-06
667.1153467,3.6e-06,667.1153467,1.8e-06,667.1153467,3.53057e-06
667.1222478,3.58e-06,667.1222478,1.79e-06,667.1222478,3.50501e-06
667.1291489,3.55e-06,667.1291489,1.78e-06,667.1291489,3.47967e-06
667.13605,3.53e-06,667.13605,1.77e-06,667.13605,3.45454e-06
667.142951,3.5e-06,667.142951,1.75e-06,667.142951,3.42962e-06
667.1498521,3.48e-06,667.1498521,1.74e-06,667.1498521,3.4049e-06
667.1567532,3.45e-06,667.1567532,1.73e-06,667.1567532,3.38038e-06
667.1636543,3.43e-06,667.1636543,1.72e-06,667.1636543,3.35607e-06
667.1705554,3.4e-06,667.1705554,1.71e-06,667.1705554,3.33196e-06
667.1774565,3.38e-06,667.1774565,1.7e-06,667.1774565,3.30804e-06
667.1843575,3.35e-06,667.1843575,1.68e-06,667.1843575,3.28432e-06
667.1912586,3.33e-06,667.1912586,1.67e-06,667.1912586,3.2608e-06
667.1981597,3.3e-06,667.1981597,1.66e-06,667.1981597,3.23747e-06
667.2050608,3.28e-06,667.2050608,1.65e-06,667.2050608,3.21433e-06
667.2119619,3.26e-06,667.2119619,1.64e-06,667.2119619,3.19138e-06
667.218863,3.23e-06,667.218863,1.63e-06,667.218863,3.16862e-06
667.225764,3.21e-06,667.225764,1.62e-06,667.225764,3.14604e-06
